code,description,abc_class,description1,description2,description3,apn,group_code,brand,condition_code,default_conversion_factor,issue_ctrl,stk_licences_rebate_flag,pack_weight,title,stock_status,sales_type,user_only_alpha20_1,user_only_alpha20_2,user_only_alpha4_1,user_only_alpha4_2,user_only_alpha4_3,user_only_alpha4_4,user_only_date1,user_only_date2,user_only_num1,user_only_num2,user_only_num3,user_only_num4,pronto_user_group,pronto_user_group_1,saleability,visibility,uom,pack_size,updated_at,created_at,prices,notes,alternative_products,companion_products,inventory_quantities,uoms,categories
BUSHMASTER-M,A7 BUSHMASTER GLOVES BLACK MEDIUM,,A7 BUSHMASTER GLOVES BLACK,MEDIUM,,,LAWM,A7,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:16 09-Oct-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '217.47', 'ex_tax': '197.7', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '217.47', 'ex_tax': '197.7'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|LAWM|LAWM|A7
BUSHMASTER-L,A7 BUSHMASTER GLOVES BLACK LARGE,,A7 BUSHMASTER GLOVES BLACK,LARGE,,,LAWM,A7,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:17 09-Oct-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '217.47', 'ex_tax': '197.7', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '217.47', 'ex_tax': '197.7'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|LAWM|LAWM|A7
PSS139B,HSP SPORTER HOWA/ VANGUARD SA BLACK FIXED LOP & CHEEK,,HSP SPORTER HOWA/ VANGUARD SA,BLACK,FIXED LOP & CHEEK,,HSP,HSP,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:55 11-Oct-2016,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '943.437', 'ex_tax': '857.67', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '943.437', 'ex_tax': '857.67'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",1000_0|HSP|HSP|HSP
PSV140B,HSP VARMINT HOWA/ VANGUARD SA BLACK FIXED CHEEK & LOP,,HSP VARMINT HOWA/ VANGUARD SA,BLACK,FIXED CHEEK & LOP,,HSP,HSP,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:04 09-Nov-2017,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '943.437', 'ex_tax': '857.67', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '943.437', 'ex_tax': '857.67'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",1000_0|HSP|HSP|HSP
SWSOLAR-H,70/500 SolarQuest Refractor Telescope with Heliofind Mount and Tripod,,70/500 SolarQuest Refractor,Telescope with Heliofind,Mount and Tripod,9334046006674,SKY,SKYWATCHER,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,13:13 06-Feb-2018,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '789.052', 'ex_tax': '717.32', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '789.052', 'ex_tax': '717.32'}}","{'type': '**', 'note': 'skywatcher'}",,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': '3', 'quantity': '1.0'}{'warehouse': 'RAWO', 'quantity': '2.0'}{'warehouse': '4', 'quantity': '1.0'}{'warehouse': 'AB', 'quantity': '35.0'}{'warehouse': '8', 'quantity': '0.0'}{'warehouse': '1AO', 'quantity': '0.0'}{'warehouse': '1EV', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",1000_0|solar|SKY|SKY|solar|SKYWATCHER
ZTC-WOVENBAG,ZEROTECH WOVEN BAG 120GSM + LAMINATE 50*40*15CM,,ZEROTECH WOVEN BAG,120GSM + LAMINATE,50*40*15CM,,ZTPM,ZEROTECH,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,14:10 22-Apr-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '5.5', 'ex_tax': '5.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '5.5', 'ex_tax': '5.0'}}",,,,"{'warehouse': '1', 'quantity': '374.0'}{'warehouse': 'IO', 'quantity': '0.0'}{'warehouse': 'RAWO', 'quantity': '0.0'}{'warehouse': '9', 'quantity': '0.0'}{'warehouse': '4', 'quantity': '0.0'}{'warehouse': '5', 'quantity': '0.0'}{'warehouse': '1JH', 'quantity': '0.0'}{'warehouse': '8', 'quantity': '0.0'}{'warehouse': 'KIT', 'quantity': '0.0'}{'warehouse': 'ZT', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|ZTPM|ZTPM|ZEROTECH
87085000,"FIOCCHI 28G 2 3/4""24GM #10 25 PKT",,"FIOCCHI 28G 2 3/4""24GM #10",25 PKT,,,FSHO,FIOCCHI,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,07:43 03-Oct-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '24.398', 'ex_tax': '22.18', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '24.398', 'ex_tax': '22.18'}}",,,,"{'warehouse': '1', 'quantity': '-20.0'}{'warehouse': 'IO', 'quantity': '0.0'}{'warehouse': 'RAWO', 'quantity': '0.0'}{'warehouse': '1MG', 'quantity': '0.0'}{'warehouse': 'WA', 'quantity': '0.0'}{'warehouse': '1CL', 'quantity': '0.0'}{'warehouse': '1EV', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|Shotgun|FSHO|FSHO|FIOCCHI
87015000,"FIOCCHI 20GA 2 3/4"" 28g #10 25PK 1295FPS",,"FIOCCHI 20GA 2 3/4""",28g #10 25PK 1295FPS,,,FSHO,FIOCCHI,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,13:43 03-Oct-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '24.321', 'ex_tax': '22.11', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '24.321', 'ex_tax': '22.11'}}",,,,"{'warehouse': '1', 'quantity': '-20.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|Shotgun|FSHO|FSHO|FIOCCHI
HAL-HALRF0109,HALO OPTICS - RANGE FINDER 2000 YARDS XLR2000-20,,HALO OPTICS - RANGE FINDER,2000 YARDS,XLR2000-20,616376001291,HALO,HALO,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,14:23 05-Jul-2021,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '751.146', 'ex_tax': '682.86', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '751.146', 'ex_tax': '682.86'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}{'warehouse': '1SRO', 'quantity': '0.0'}{'warehouse': '1JM', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",rangefinders|1000_0|HALO|HALO|HALO
ZTA5FLYER-BINO24,ZT A5 FLYER BINOS ONLY 2024,,ZT A5 FLYER BINOS ONLY 2024,,,,ZTPM,ZEROTECH,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:38 27-Feb-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1.089', 'ex_tax': '0.99', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1.089', 'ex_tax': '0.99'}}",,,,"{'warehouse': '1', 'quantity': '-50.0'}{'warehouse': 'IO', 'quantity': '0.0'}{'warehouse': 'RAWO', 'quantity': '0.0'}{'warehouse': '1MB', 'quantity': '0.0'}{'warehouse': '9', 'quantity': '0.0'}{'warehouse': '4', 'quantity': '0.0'}{'warehouse': '2', 'quantity': '0.0'}{'warehouse': '5', 'quantity': '0.0'}{'warehouse': '1SRO', 'quantity': '0.0'}{'warehouse': '1JH', 'quantity': '0.0'}{'warehouse': '8', 'quantity': '0.0'}{'warehouse': '1TT', 'quantity': '0.0'}{'warehouse': '1TC', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|ZTPM|ZTPM|ZEROTECH
MT16H210F-478-GN,"3M PELTOR SPORTTAC HUNTING EAR PROTECTION, ORANGE/GREEN, 24dB CLASS 4",,3M PELTOR SPORTTAC HUNTING,"EAR PROTECTION, ORANGE/GREEN,",24dB CLASS 4,7318640044852,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:40 10-Dec-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '425.315', 'ex_tax': '386.65', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '425.315', 'ex_tax': '386.65'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': '1CL', 'quantity': '0.0'}{'warehouse': '1TC', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|500_0|3M|3M|3M|sm|3M
814,HILL TRIPLE COMPRESSION PUMP WITH DRY PACK,,HILL TRIPLE COMPRESSION PUMP,WITH DRY PACK,,,BSA,BSA,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,09:23 28-Nov-2014,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '383.9', 'ex_tax': '349.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '383.9', 'ex_tax': '349.0'}}",,,,"{'warehouse': '1', 'quantity': '2.0'}{'warehouse': '1A', 'quantity': '0.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '99999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",bsa|500_0|bsa-accessories|BSA|BSA|end-of-line-clearance|BSA
2022-B24,BSA .22 ULTRA CLX MULTISHOT BEECH 24J - 10 SHOT,,BSA .22 ULTRA CLX MULTISHOT,BEECH 24J - 10 SHOT,,,BSA,BSA,O,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,12:55 20-Feb-2023,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '988.9', 'ex_tax': '899.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '988.9', 'ex_tax': '899.0'}}",,,,"{'warehouse': '1', 'quantity': '3.0'}{'warehouse': '1A', 'quantity': '0.0'}{'warehouse': '1MB', 'quantity': '0.0'}{'warehouse': '8', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",1000_0|BSA|BSA|end-of-line-clearance|BSA
3WRME7MMPR4B,"307 RANGE MEATEATER 7MM PRC 22"" WEATHERBY",,307 RANGE MEATEATER 7MM PRC,"22"" WEATHERBY",,747115453481,WBY,WEATHERBY,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,07:47 27-Jul-2023,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '2744.5', 'ex_tax': '2495.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '2744.5', 'ex_tax': '2495.0'}}",,,,"{'warehouse': '1', 'quantity': '-1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",Weatherby|5000_0|WBY|WBY|307|WEATHERBY
7907,MKV MAGNUM SPRING FIRING PIN,,MKV MAGNUM SPRING FIRING PIN,,,,WBY,WEATHERBY,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:52 14-Sep-2023,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '9.35', 'ex_tax': '8.5', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '9.35', 'ex_tax': '8.5'}}",,,,"{'warehouse': '1', 'quantity': '5.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|WBY|WBY|WEATHERBY
MHU05N308NR2T,MKV HUNTER BRONZE 308 WIN,,MKV HUNTER BRONZE 308 WIN,,,747115451258,WBY,WEATHERBY,,1,,L,0.0,,I,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,09:03 13-Dec-2023,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '3022.5531', 'ex_tax': '2747.7755', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '3022.5531', 'ex_tax': '2747.7755'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': '1KJ', 'quantity': '0.0'}{'warehouse': '1MM', 'quantity': '0.0'}{'warehouse': 'SHOW', 'quantity': '0.0'}{'warehouse': 'WA', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",Weatherby|5000_0|WBY|WBY|hunter|WEATHERBY
900.000,"CHIAPPA 1842 SPRINGFIELD MUSKET WHITE SMOOTHBORE 42"" 3 BAND BLACK POWDER .69 CAL",,CHIAPPA 1842 SPRINGFIELD,"MUSKET WHITE SMOOTHBORE 42""",3 BAND BLACK POWDER .69 CAL,8053670713390,CHIA,CHIAPPA,,1,,L,0.0,,I,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,07:58 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1589.5', 'ex_tax': '1445.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1589.5', 'ex_tax': '1445.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
910.005,"CHIAPPA 1842 SPRINGFIELD MUSKET WHITE RIFLED 42"" 3 BAND BLACK POWDER .69 CAL",,CHIAPPA 1842 SPRINGFIELD,"MUSKET WHITE RIFLED 42""",3 BAND BLACK POWDER .69 CAL,8053670713611,CHIA,CHIAPPA,,1,,L,0.0,,I,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1809.5', 'ex_tax': '1645.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1809.5', 'ex_tax': '1645.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
910.003,"CHIAPPA 1853 ENFIELD MUSKET BLUED RIFLED 39"" 3 BAND BLACK POWDER .58 CAL",,CHIAPPA 1853 ENFIELD,"MUSKET BLUED RIFLED 39""",3 BAND BLACK POWDER .58 CAL,8053670713499,CHIA,CHIAPPA,,1,,L,0.0,,I,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1424.5', 'ex_tax': '1295.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1424.5', 'ex_tax': '1295.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
910.034,CHIAPPA 1855 SPRINGFIELD MUSKET 2ND MODEL 3 BAND BLACK POWDER .58 CAL,,CHIAPPA 1855 SPRINGFIELD,MUSKET 2ND MODEL 3 BAND,BLACK POWDER .58 CAL,8053670713635,CHIA,CHIAPPA,,1,,L,0.0,,I,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1809.5', 'ex_tax': '1645.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1809.5', 'ex_tax': '1645.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
340.332,"CHIAPPA 1873-22 SAA 4.75"" TACT. GREY BLACK GRIPS 6 ROUND 22 LR",,CHIAPPA 1873-22 SAA,"4.75"" TACT. GREY BLACK GRIPS",6 ROUND 22 LR,8053800945172,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '324.5', 'ex_tax': '295.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '324.5', 'ex_tax': '295.0'}}",,,,"{'warehouse': '1', 'quantity': '20.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",300_0|CHIA|CHIA|Chiappa|CHIAPPA
340.241,"CHIAPPA 1873-22 SAA BUNTLINE 12"" BLUED BLACK GRIPS 6 ROUND 22 LR",,CHIAPPA 1873-22 SAA BUNTLINE,"12"" BLUED BLACK GRIPS",6 ROUND 22 LR,8053670712454,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '511.5', 'ex_tax': '465.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '511.5', 'ex_tax': '465.0'}}",,,,"{'warehouse': '1', 'quantity': '4.0'}{'warehouse': '1EV', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",500_0|CHIA|CHIA|Chiappa|CHIAPPA
